WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Waltert S.,Makarova E.,249.0,178.0,290.0,420.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.28,3.9,1.28,4.12,1.25,3.79
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Todoni A.,Falei A.,119.0,199.0,610.0,382.0,5.0,0.0,,,,,0.0,0.0,Retired,1.25,4.0,1.27,4.1,1.3,4.4,1.24,3.87
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Janicijevic S.,Topalova G.,188.0,229.0,393.0,320.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.5,1.54,2.61,1.54,2.65,1.5,2.51
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Bondar A.,Benoit M.,99.0,250.0,759.0,286.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.67,2.2,1.67,2.31,1.67,2.31,1.64,2.22
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Boskovic L.,Timofeeva M.,202.0,160.0,371.0,460.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.53,2.73,1.5,2.75,1.57,2.54,1.5
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Lepchenko V.,Trevisan M.,187.0,74.0,393.0,903.0,5.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.75,1.44,2.95,1.44,2.95,1.5,2.79,1.42
34,Iasi,Iasi Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Cristian J.,Brancaccio N.,61.0,251.0,975.0,285.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.4,1.28,3.99,1.33,4.01,1.28,3.63
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Janicijevic S.,Bulgaru M.,188.0,203.0,393.0,369.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.8,2.0,1.84,2.06,1.85,2.06,1.8,1.98
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Paquet C.,Waltert S.,106.0,249.0,693.0,290.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.8,2.0,1.93,1.96,1.93,2.02,1.84,1.94
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Bondar A.,Bassols M.,99.0,122.0,759.0,602.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.2,1.37,3.36,1.4,3.53,1.34,3.2
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Avanesyan E.,Martic P.,76.0,97.0,899.0,768.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.57,2.38,1.56,2.58,1.67,2.63,1.56,2.39
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Danilovic O.,Todoni A.,148.0,119.0,509.0,610.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.8,2.0,1.81,2.09,1.82,2.11,1.76,2.04
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Boskovic L.,Lepchenko V.,202.0,187.0,371.0,393.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.67,2.12,1.79,2.22,1.79,2.11,1.71
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Andreeva M.,Sasnovich A.,32.0,104.0,1748.0,725.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.15,6.31,1.17,6.4,1.13,5.66
34,Iasi,Iasi Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Cristian J.,Ruse E.G.,61.0,147.0,975.0,510.0,6.0,4.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.73,2.1,1.78,2.15,1.78,2.16,1.72,2.09
34,Iasi,Iasi Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Andreeva M.,Boskovic L.,32.0,202.0,1748.0,371.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.04,13.0,1.07,12.22,1.07,13.0,1.05,9.93
34,Iasi,Iasi Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Danilovic O.,Bondar A.,148.0,99.0,509.0,759.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.45,2.99,1.46,2.99,1.42,2.8
34,Iasi,Iasi Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Paquet C.,Janicijevic S.,106.0,188.0,693.0,393.0,0.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.62,2.3,1.64,2.41,1.64,2.42,1.59,2.31
34,Iasi,Iasi Open,2024-07-25,WTA250,Clay,Hard,Quarterfinals,3,Avanesyan E.,Cristian J.,76.0,61.0,899.0,975.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.8,2.0,1.81,2.12,1.81,2.12,1.77,2.06
34,Iasi,Iasi Open,2024-07-25,WTA250,Clay,Hard,Semifinals,3,Andreeva M.,Danilovic O.,32.0,148.0,1748.0,509.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.25,4.0,1.26,4.3,1.27,4.53,1.24,3.97
34,Iasi,Iasi Open,2024-07-25,WTA250,Clay,Hard,Semifinals,3,Avanesyan E.,Paquet C.,76.0,106.0,899.0,693.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.38,3.3,1.38,3.5,1.34,3.22
34,Iasi,Iasi Open,2024-07-26,WTA250,Clay,Hard,The Final,3,Andreeva M.,Avanesyan E.,32.0,76.0,1748.0,899.0,5.0,7.0,7.0,5.0,4.0,0.0,1.0,1.0,Retired,1.36,3.2,1.41,3.14,1.41,3.2,1.38,2.98
35,Prague,Prague Open,2024-07-21,WTA250,Clay,Hard,1st Round,3,Jacquemot E.,Bouzas Maneiro J.,142.0,81.0,530.0,851.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.38,1.57,2.39,1.63,2.4,1.67,2.28,1.61
35,Prague,Prague Open,2024-07-21,WTA250,Clay,Hard,1st Round,3,Seidel E.,Podoroska N.,150.0,85.0,503.0,831.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,2.2,1.67,2.16,1.75,2.25,1.75,2.14,1.69
35,Prague,Prague Open,2024-07-21,WTA250,Clay,Hard,1st Round,3,Tomova V.,Jamrichova R.,49.0,545.0,1166.0,89.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.29,3.84,1.33,3.84,1.3,3.45
35,Prague,Prague Open,2024-07-21,WTA250,Clay,Hard,1st Round,3,Kalinina A.,Bejlek S.,47.0,125.0,1186.0,592.0,7.0,5.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.44,2.75,1.47,2.81,1.52,2.81,1.46,2.66
35,Prague,Prague Open,2024-07-21,WTA250,Clay,Hard,1st Round,3,Masarova R.,Lamens S.,111.0,121.0,650.0,604.0,2.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,1.57,2.38,1.65,2.34,1.74,2.45,1.6,2.3
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Selekhmeteva O.,Palicova B.,248.0,263.0,291.0,266.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.25,4.0,1.24,4.44,1.26,4.53,1.23,4.05
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Linette M.,Barthel M.,48.0,193.0,1171.0,386.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.25,4.0,1.26,4.42,1.29,4.42,1.24,3.86
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Fett J.,Van Uytvanck A.,116.0,245.0,630.0,294.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,2.13,1.78,2.13,1.82,2.03,1.75
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Siniakova K.,Chirico L.,38.0,228.0,1546.0,321.0,7.0,5.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.17,5.0,1.17,5.57,1.19,5.57,1.16,5.04
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Shibahara E.,Korpatsch T.,257.0,92.0,274.0,802.0,7.0,6.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,2.5,1.53,2.63,1.53,2.63,1.59,2.49,1.52
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Samsonova L.,Wurth T.,13.0,461.0,2950.0,122.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.73,2.19,1.74,2.2,1.74,2.12,1.7
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Von Deichmann K.,Schmiedlova A.,241.0,70.0,297.0,918.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,4.0,1.25,3.87,1.29,4.3,1.29,3.86,1.25
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Salkova D.,Sonmez Z.,135.0,130.0,545.0,568.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.91,1.91,2.04,1.84,2.09,1.91,1.97,1.81
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Frech M.,Sharma A.,57.0,149.0,1049.0,503.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.5,2.63,1.49,2.76,1.53,2.8,1.47,2.63
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Noskova L.,Zavatska K.,27.0,174.0,1835.0,425.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.17,5.0,1.17,5.62,1.18,5.62,1.16,5.14
35,Prague,Prague Open,2024-07-22,WTA250,Clay,Hard,1st Round,3,Lys E.,Soboleva A.,108.0,231.0,681.0,314.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.33,1.27,4.08,1.27,4.5,1.22,4.17
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Linette M.,Masarova R.,48.0,111.0,1171.0,650.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.58,2.5,1.62,2.6,1.55,2.39
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Kalinina A.,Jacquemot E.,47.0,142.0,1186.0,530.0,7.0,5.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.4,3.0,1.4,3.1,1.43,3.13,1.38,2.95
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Selekhmeteva O.,Von Deichmann K.,248.0,241.0,291.0,297.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.76,1.2,6.23,1.14,5.36
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Frech M.,Salkova D.,57.0,135.0,1049.0,545.0,6.0,4.0,6.0,7.0,2.0,2.0,1.0,1.0,Retired,1.57,2.38,1.59,2.47,1.63,2.47,1.58,2.33
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Tomova V.,Fett J.,49.0,116.0,1166.0,630.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.49,2.77,1.49,3.0,1.43,2.79
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Samsonova L.,Siniakova K.,13.0,38.0,2950.0,1546.0,1.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,4.0,1.25,4.41,1.24,4.5,1.28,4.05,1.23
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Seidel E.,Shibahara E.,150.0,257.0,503.0,274.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.36,3.2,1.39,3.17,1.4,3.25,1.36,3.07
35,Prague,Prague Open,2024-07-23,WTA250,Clay,Hard,2nd Round,3,Noskova L.,Lys E.,27.0,108.0,1835.0,681.0,6.0,2.0,2.0,1.0,,,1.0,0.0,Retired,1.4,3.0,1.4,3.11,1.43,3.22,1.38,2.95
35,Prague,Prague Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Frech M.,Kalinina A.,57.0,47.0,1049.0,1186.0,2.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,2.1,1.73,2.33,1.68,2.38,1.73,2.2,1.65
35,Prague,Prague Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Linette M.,Tomova V.,48.0,49.0,1171.0,1166.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.8,2.0,1.77,2.18,1.8,2.18,1.75,2.06
35,Prague,Prague Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Samsonova L.,Selekhmeteva O.,13.0,248.0,2950.0,291.0,2.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,3.5,1.3,3.98,1.3,3.98,1.32,3.6,1.28
35,Prague,Prague Open,2024-07-24,WTA250,Clay,Hard,Quarterfinals,3,Noskova L.,Seidel E.,27.0,150.0,1835.0,503.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.17,5.0,1.17,5.97,1.21,5.97,1.16,5.09
35,Prague,Prague Open,2024-07-25,WTA250,Clay,Hard,Semifinals,3,Frech M.,Samsonova L.,57.0,13.0,1049.0,2950.0,3.0,6.0,6.0,0.0,4.0,2.0,1.0,1.0,Retired,1.33,3.4,1.38,3.34,1.38,3.73,1.33,3.26
35,Prague,Prague Open,2024-07-25,WTA250,Clay,Hard,Semifinals,3,Linette M.,Noskova L.,48.0,27.0,1171.0,1835.0,6.0,3.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,3.2,1.36,3.19,1.41,3.3,1.41,3.21,1.33
35,Prague,Prague Open,2024-07-26,WTA250,Clay,Hard,The Final,3,Linette M.,Frech M.,48.0,57.0,1171.0,1049.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.73,2.1,1.72,2.26,1.73,2.26,1.69,2.16
36,Washington,Citi Open,2024-07-29,WTA500,Outdoor,Hard,1st Round,3,Dolehide C.,Tsurenko L.,49.0,84.0,1100.0,818.0,6.0,1.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.91,1.91,1.96,1.91,2.11,2.0,1.9,1.88
36,Washington,Citi Open,2024-07-29,WTA500,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Krueger A.,33.0,81.0,1717.0,829.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.53,2.5,1.6,2.46,1.6,2.53,1.54,2.44
36,Washington,Citi Open,2024-07-29,WTA500,Outdoor,Hard,1st Round,3,Wang Y.,Pliskova Ka.,73.0,44.0,872.0,1255.0,5.0,7.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,3.5,1.3,3.64,1.32,3.75,1.32,3.52,1.29
36,Washington,Citi Open,2024-07-29,WTA500,Outdoor,Hard,1st Round,3,Montgomery R.,Rogers S.,131.0,376.0,554.0,159.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.38,1.55,2.53,1.58,2.55,1.54,2.43
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Raducanu E.,Mertens E.,89.0,35.0,799.0,1629.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,3.0,1.46,2.86,1.48,3.0,1.44,2.75
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Anisimova A.,Stephens S.,176.0,45.0,423.0,1217.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.53,2.5,1.52,2.66,1.57,2.66,1.52,2.47
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Rakhimova K.,Volynets K.,105.0,56.0,706.0,1027.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.4,2.93,1.44,3,1.45,2.84,1.41
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Townsend T.,Potapova A.,78.0,42.0,844.0,1295.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.38,1.57,2.55,1.56,2.65,1.59,2.43,1.54
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Bouzkova M.,Kessler M.,43.0,115.0,1275.0,636.0,6.0,4.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.33,3.4,1.42,3.03,1.42,3.4,1.38,3.01
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Azarenka V.,Baptiste H.,20.0,97.0,2159.0,744.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.25,4.0,1.26,4.15,1.26,4.15,1.24,3.95
36,Washington,Citi Open,2024-07-30,WTA500,Outdoor,Hard,1st Round,3,Stearns P.,Ngounoue C.,51.0,299.0,1082.0,222.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.33,3.4,1.41,3.09,1.41,3.4,1.35,3.16
36,Washington,Citi Open,2024-07-31,WTA500,Outdoor,Hard,1st Round,3,Badosa P.,Kenin S.,62.0,54.0,940.0,1061.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.5,1.27,4.01,1.34,4.01,1.29,3.53
36,Washington,Citi Open,2024-07-31,WTA500,Outdoor,Hard,2nd Round,3,Anisimova A.,Pavlyuchenkova A.,176.0,33.0,423.0,1717.0,6.0,1.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.8,2.0,1.83,2.06,1.87,2.1,1.81,1.98
36,Washington,Citi Open,2024-07-31,WTA500,Outdoor,Hard,2nd Round,3,Raducanu E.,Stearns P.,89.0,51.0,799.0,1082.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.37,3.27,1.41,3.27,1.36,3.09
36,Washington,Citi Open,2024-08-01,WTA500,Outdoor,Hard,2nd Round,3,Sabalenka A.,Rakhimova K.,3.0,105.0,7061.0,706.0,7.0,5.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.06,10.0,1.05,13.37,1.06,13.37,1.05,9.64
36,Washington,Citi Open,2024-08-01,WTA500,Outdoor,Hard,2nd Round,3,Dolehide C.,Kasatkina D.,49.0,12.0,1100.0,3283.0,2.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,3.4,1.33,3.25,1.38,3.5,1.38,3.26,1.33
36,Washington,Citi Open,2024-08-01,WTA500,Outdoor,Hard,2nd Round,3,Azarenka V.,Wang Y.,20.0,73.0,2159.0,872.0,6.0,1.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.22,4.33,1.24,4.45,1.29,4.5,1.23,4.1
36,Washington,Citi Open,2024-08-01,WTA500,Outdoor,Hard,2nd Round,3,Badosa P.,Samsonova L.,62.0,13.0,940.0,2950.0,6.0,2.0,,,,,1.0,0.0,Retired,1.91,1.91,1.82,2.07,1.95,2.07,1.82,1.97
36,Washington,Citi Open,2024-08-01,WTA500,Outdoor,Hard,2nd Round,3,Bouzkova M.,Townsend T.,43.0,78.0,1275.0,844.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.8,2.0,1.76,2.14,1.8,2.15,1.73,2.08
36,Washington,Citi Open,2024-08-02,WTA500,Outdoor,Hard,2nd Round,3,Montgomery R.,Jabeur O.,131.0,16.0,554.0,2631.0,,,,,,,,,Walkover,2.63,1.5,2.66,1.52,2.92,1.52,2.75,1.44
36,Washington,Citi Open,2024-08-02,WTA500,Outdoor,Hard,Quarterfinals,3,Dolehide C.,Anisimova A.,49.0,176.0,1100.0,423.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.44,2.81,1.5,3,1.51,2.76,1.43
36,Washington,Citi Open,2024-08-02,WTA500,Outdoor,Hard,Quarterfinals,3,Badosa P.,Raducanu E.,62.0,89.0,940.0,799.0,4.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.91,1.91,1.98,1.93,1.98,1.95,1.9,1.87
36,Washington,Citi Open,2024-08-02,WTA500,Outdoor,Hard,Quarterfinals,3,Bouzkova M.,Montgomery R.,43.0,131.0,1275.0,554.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.5,1.58,2.56,1.58,2.75,1.5,2.54
36,Washington,Citi Open,2024-08-03,WTA500,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Azarenka V.,3.0,20.0,7061.0,2159.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.4,1.32,3.72,1.36,3.89,1.31,3.4
36,Washington,Citi Open,2024-08-03,WTA500,Outdoor,Hard,Semifinals,3,Badosa P.,Dolehide C.,62.0,49.0,940.0,1100.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.27,4.17,1.34,4.25,1.27,3.74
36,Washington,Citi Open,2024-08-03,WTA500,Outdoor,Hard,Semifinals,3,Bouzkova M.,Sabalenka A.,43.0,3.0,1275.0,7061.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,5.5,1.14,5.76,1.18,5.76,1.19,5.07,1.16
36,Washington,Citi Open,2024-08-04,WTA500,Outdoor,Hard,The Final,3,Badosa P.,Bouzkova M.,62.0,43.0,940.0,1275.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.5,2.63,1.5,2.78,1.5,2.78,1.47,2.64
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Kostyuk M.,Maria T.,20.0,67.0,2141.0,914.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.12,7.52,1.12,7.52,1.1,6.8
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Frech M.,Potapova A.,50.0,44.0,1185.0,1295.0,4.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,2.2,1.67,2.29,1.69,2.31,1.71,2.21,1.66
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Uchijima M.,Tomova V.,63.0,48.0,930.0,1200.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.67,2.49,1.6,2.49,1.68,2.26,1.63
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Svitolina E.,Rogers S.,34.0,379.0,1650.0,160.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.18,5.56,1.2,5.56,1.17,4.97
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Wang Y.,Kenin S.,72.0,55.0,903.0,1061.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.91,1.91,1.97,1.92,1.97,1.95,1.9,1.89
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Azarenka V.,Pavlyuchenkova A.,19.0,29.0,2266.0,1776.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.38,3.26,1.4,3.37,1.37,3.06
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Pliskova Ka.,Podoroska N.,45.0,87.0,1255.0,813.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.29,3.75,1.28,4.02,1.33,4.15,1.28,3.62
37,Toronto,Canadian Open,2024-08-06,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Yastremska D.,71.0,27.0,903.0,1823.0,6.0,3.0,3.0,1.0,,,1.0,0.0,Retired,,,2.01,1.87,2.15,1.95,1.93,1.87
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Tsurenko L.,Andreescu B.,85.0,175.0,818.0,425.0,0.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,4.33,1.22,4.34,1.25,4.34,1.27,4.04,1.23
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Kalinskaya A.,Chirico L.,17.0,218.0,2550.0,335.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.14,6.7,1.14,6.7,1.12,5.92
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Minnen G.,Stephens S.,74.0,47.0,878.0,1217.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.3,1.62,2.21,1.74,2.3,1.74,2.19,1.66
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Mertens E.,Volynets K.,35.0,57.0,1629.0,1027.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.73,2.1,1.68,2.3,1.74,2.3,1.68,2.17
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Haddad Maia B.,Bouzkova M.,22.0,36.0,2108.0,1587.0,5.0,7.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,2.1,1.73,2.22,1.73,2.22,1.76,2.13,1.7
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Badosa P.,Tauson C.,40.0,62.0,1440.0,932.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.5,1.27,4.11,1.31,4.11,1.27,3.69
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Stakusic M.,Andreeva E.,160.0,88.0,471.0,804.0,6.0,7.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,2.0,1.8,2.12,1.79,2.12,1.81,2.03,1.77
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Shnaider D.,Dart H.,24.0,78.0,1930.0,859.0,6.0,3.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.3,3.5,1.3,3.82,1.33,3.82,1.29,3.53
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Stearns P.,Blinkova A.,53.0,68.0,1074.0,910.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.48,2.84,1.5,2.84,1.45,2.71
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Anisimova A.,Dolehide C.,132.0,46.0,556.0,1247.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.38,1.6,2.49,1.6,2.49,1.56,2.38
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Linette M.,Marino R.,43.0,145.0,1361.0,532.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.5,1.35,3.46,1.4,3.55,1.34,3.25
37,Toronto,Canadian Open,2024-08-07,WTA1000,Outdoor,Hard,1st Round,3,Osaka N.,Jabeur O.,95.0,16.0,739.0,2631.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.63,1.53,2.66,1.57,2.66,1.51,2.52
